symbol,date,price,pais
OFICINA CONSULAR VALENCIA,Jan 2016,127,ESP
OFICINA CONSULAR VALENCIA,Feb 2016,158,ESP
OFICINA CONSULAR VALENCIA,Mar 2016,129,ESP
OFICINA CONSULAR VALENCIA,Apr 2016,124,ESP
OFICINA CONSULAR VALENCIA,May 2016,119,ESP
OFICINA CONSULAR VALENCIA,Jun 2016,125,ESP
OFICINA CONSULAR VALENCIA,Jul 2016,165,ESP
OFICINA CONSULAR VALENCIA,Aug 2016,122,ESP
OFICINA CONSULAR VALENCIA,Sep 2016,150,ESP
OFICINA CONSULAR VALENCIA,Oct 2016,166,ESP
OFICINA CONSULAR VALENCIA,Nov 2016,174,ESP
OFICINA CONSULAR VALENCIA,Dec 2016,127,ESP
OFICINA CONSULAR VALENCIA,Jan 2017,169,ESP
OFICINA CONSULAR VALENCIA,Feb 2017,122,ESP
OFICINA CONSULAR VALENCIA,Mar 2017,163,ESP
OFICINA CONSULAR VALENCIA,Apr 2017,115,ESP
OFICINA CONSULAR VALENCIA,May 2017,156,ESP
OFICINA CONSULAR VALENCIA,Jun 2017,201,ESP
OFICINA CONSULAR VALENCIA,Jul 2017,152,ESP
OFICINA CONSULAR VALENCIA,Aug 2017,177,ESP
OFICINA CONSULAR VALENCIA,Sep 2017,139,ESP
OFICINA CONSULAR VALENCIA,Oct 2017,160,ESP
OFICINA CONSULAR VALENCIA,Nov 2017,181,ESP
OFICINA CONSULAR VALENCIA,Dec 2017,113,ESP
